s_m,x_m,y_m,target_speed_mps,mission,direction
46.8358,11.7382,-40.1550,0.300,NORMAL,1
47.3284,11.6753,-40.6436,0.300,NORMAL,1
47.8211,11.6123,-41.1322,0.300,NORMAL,1
48.3138,11.5413,-41.6198,0.300,NORMAL,1
48.8136,11.4795,-42.1157,0.300,NORMAL,1
49.3134,11.4258,-42.6126,0.300,NORMAL,1
49.8132,11.3720,-43.1095,0.300,NORMAL,1
50.3130,11.3183,-43.6064,0.300,NORMAL,1
50.8128,11.2646,-44.1033,0.300,NORMAL,1
51.3126,11.2108,-44.6002,0.300,NORMAL,1
51.8123,11.1571,-45.0971,0.300,NORMAL,1
52.3121,11.1034,-45.5939,0.300,NORMAL,1
52.8119,11.0496,-46.0908,0.300,NORMAL,1
53.3117,10.9959,-46.5877,0.300,NORMAL,1
53.8115,10.9421,-47.0846,0.300,NORMAL,1
54.3113,10.8884,-47.5815,0.300,NORMAL,1
54.8110,10.8347,-48.0784,0.300,NORMAL,1
55.3108,10.7809,-48.5753,0.300,NORMAL,1
55.8106,10.7272,-49.0722,0.300,NORMAL,1
56.3104,10.6735,-49.5690,0.300,NORMAL,1
56.8102,10.6197,-50.0659,0.300,NORMAL,1
57.3100,10.5660,-50.5628,0.300,NORMAL,1
57.8097,10.5123,-51.0597,0.300,NORMAL,1
58.3095,10.4585,-51.5566,0.300,NORMAL,1
58.8093,10.4048,-52.0535,0.300,NORMAL,1
59.3091,10.3511,-52.5504,0.300,NORMAL,1
59.8089,10.2973,-53.0473,0.300,NORMAL,1
60.3087,10.2436,-53.5441,0.300,NORMAL,1
60.8085,10.1899,-54.0410,0.300,NORMAL,1
61.3082,10.1361,-54.5379,0.300,NORMAL,1
61.8080,10.0824,-55.0348,0.300,NORMAL,1
62.3078,10.0287,-55.5317,0.300,NORMAL,1
62.8076,9.9749,-56.0286,0.300,NORMAL,1
63.3074,9.9212,-56.5255,0.300,NORMAL,1
63.8072,9.8675,-57.0224,0.300,NORMAL,1
64.3069,9.8137,-57.5192,0.000,FINISH,1
