s_m,x_m,y_m,target_speed_mps,mission,direction
21.7712,-4.9229,-14.7350,0.300,NORMAL,1
22.1734,-4.6607,-15.0400,0.300,NORMAL,1
22.6038,-4.2977,-15.2712,0.300,NORMAL,1
23.0386,-4.0241,-15.6091,0.300,NORMAL,1
23.4659,-3.8549,-16.0015,0.300,NORMAL,1
23.8948,-3.7132,-16.4064,0.300,NORMAL,1
24.3228,-3.5418,-16.7985,0.300,NORMAL,1
24.7502,-3.3433,-17.1770,0.300,NORMAL,1
25.1777,-3.1448,-17.5556,0.300,NORMAL,1
25.6051,-2.9463,-17.9342,0.300,NORMAL,1
26.0991,-2.5605,-18.2426,0.300,NORMAL,1
26.5394,-2.3662,-18.6378,0.300,NORMAL,1
26.9769,-2.2685,-19.0642,0.300,NORMAL,1
27.3505,-2.3578,-19.4270,0.300,NORMAL,1
27.8311,-2.4779,-19.8923,0.300,NORMAL,1
28.3094,-2.5244,-20.3684,0.300,NORMAL,1
28.7877,-2.5709,-20.8444,0.300,NORMAL,1
29.2660,-2.6174,-21.3205,0.300,NORMAL,1
29.7443,-2.6640,-21.7965,0.300,NORMAL,1
30.2226,-2.7105,-22.2725,0.300,NORMAL,1
30.7009,-2.7570,-22.7486,0.300,NORMAL,1
31.1792,-2.8035,-23.2246,0.300,NORMAL,1
31.6575,-2.8500,-23.7006,0.300,NORMAL,1
32.1358,-2.8965,-24.1767,0.300,NORMAL,1
32.6142,-2.9430,-24.6527,0.300,NORMAL,1
33.0925,-2.9895,-25.1288,0.300,NORMAL,1
33.5708,-3.0360,-25.6048,0.300,NORMAL,1
34.0491,-3.0825,-26.0808,0.300,NORMAL,1
34.5274,-3.1290,-26.5569,0.300,NORMAL,1
35.0058,-3.1669,-27.0338,0.300,NORMAL,1
35.4972,-3.2167,-27.5226,0.300,NORMAL,1
35.9885,-3.2749,-28.0105,0.300,NORMAL,1
36.4798,-3.3330,-28.4984,0.300,NORMAL,1
36.9712,-3.3912,-28.9863,0.300,NORMAL,1
37.4625,-3.4493,-29.4742,0.300,NORMAL,1
37.9539,-3.5074,-29.9621,0.300,NORMAL,1
38.4452,-3.5656,-30.4500,0.300,NORMAL,1
38.9366,-3.6237,-30.9378,0.300,NORMAL,1
39.4279,-3.6818,-31.4257,0.300,NORMAL,1
39.9192,-3.7400,-31.9136,0.300,NORMAL,1
40.4106,-3.7981,-32.4015,0.300,NORMAL,1
40.9019,-3.8562,-32.8894,0.300,NORMAL,1
41.3933,-3.9144,-33.3773,0.300,NORMAL,1
41.8846,-3.9725,-33.8652,0.300,NORMAL,1
42.3759,-4.0307,-34.3531,0.300,NORMAL,1
42.8673,-4.0888,-34.8410,0.300,NORMAL,1
43.3586,-4.1469,-35.3289,0.300,NORMAL,1
43.8500,-4.2051,-35.8167,0.300,NORMAL,1
44.3413,-4.2632,-36.3046,0.300,NORMAL,1
44.8326,-4.3213,-36.7925,0.300,NORMAL,1
45.3240,-4.3795,-37.2804,0.300,NORMAL,1
45.8153,-4.4376,-37.7683,0.300,NORMAL,1
46.3067,-4.4958,-38.2562,0.300,NORMAL,1
46.7980,-4.5539,-38.7441,0.300,NORMAL,1
47.2893,-4.6120,-39.2320,0.300,NORMAL,1
47.7807,-4.6702,-39.7199,0.300,NORMAL,1
48.2720,-4.7283,-40.2077,0.300,NORMAL,1
48.7634,-4.7864,-40.6956,0.300,NORMAL,1
49.2547,-4.8446,-41.1835,0.300,NORMAL,1
49.7461,-4.9027,-41.6714,0.300,NORMAL,1
50.2374,-4.9608,-42.1593,0.300,NORMAL,1
50.7287,-5.0190,-42.6472,0.300,NORMAL,1
51.2201,-5.0771,-43.1351,0.300,NORMAL,1
51.7114,-5.1353,-43.6230,0.300,NORMAL,1
52.2028,-5.1934,-44.1109,0.300,NORMAL,1
52.6941,-5.2515,-44.5988,0.300,NORMAL,1
53.1854,-5.3097,-45.0866,0.300,NORMAL,1
53.4478,-5.4113,-45.3286,0.300,NORMAL,1
53.7102,-5.5129,-45.5705,0.300,NORMAL,1
54.0858,-5.6109,-45.9330,0.300,NORMAL,1
54.4255,-5.5020,-46.2548,0.300,NORMAL,1
54.7651,-5.3931,-46.5765,0.000,FINISH,1
