s_m,x_m,y_m,target_speed_mps,mission,direction
33.5598,-31.3443,10.7847,0.300,HILL,1
33.8473,-31.6261,10.8414,0.300,HILL,1
34.1962,-31.9551,10.9576,0.300,HILL,1
34.5452,-32.2842,11.0737,0.300,HILL,1
34.8994,-32.6136,11.2043,0.300,HILL,1
35.2537,-32.9429,11.3348,0.300,HILL,1
35.6133,-33.2865,11.4410,0.300,HILL,1
35.9729,-33.6300,11.5472,0.300,HILL,1
36.3548,-33.9877,11.6809,0.300,HILL,1
36.7366,-34.3454,11.8146,0.300,HILL,1
37.1206,-34.7052,11.9489,0.300,HILL,1
37.5046,-35.0649,12.0831,0.300,HILL,1
37.9417,-35.4741,12.2368,0.300,HILL,1
38.3787,-35.8832,12.3904,0.300,HILL,1
38.6880,-36.1889,12.4377,0.300,HILL,1
38.9973,-36.4945,12.4851,0.300,HILL,1
39.2747,-36.7188,12.6484,0.300,HILL,1
39.5500,-36.5825,12.4093,0.300,HILL,1
39.8320,-36.8518,12.4930,0.300,HILL,1
40.1140,-37.1211,12.5766,0.300,HILL,1
40.3975,-37.3860,12.6777,0.300,HILL,1
40.6810,-37.6509,12.7788,0.300,HILL,1
41.0011,-37.9549,12.8788,0.300,HILL,1
41.3212,-38.2590,12.9788,0.300,HILL,1
41.7215,-38.6465,13.0796,0.300,HILL,1
42.1218,-39.0339,13.1803,0.300,HILL,1
42.4637,-39.3492,13.3125,0.300,HILL,1
42.8056,-39.6645,13.4447,0.300,HILL,1
43.2958,-40.0953,13.6784,0.300,HILL,1
43.7860,-40.5262,13.9122,0.300,HILL,1
44.0331,-40.7732,13.9032,0.300,HILL,1
44.3737,-41.0927,14.0211,0.300,HILL,1
44.7142,-41.4121,14.1390,0.300,HILL,1
45.0180,-41.6976,14.2431,0.300,HILL,1
45.3219,-41.9831,14.3472,0.300,HILL,1
45.6100,-42.2602,14.4261,0.300,HILL,1
45.8981,-42.5373,14.5049,0.300,HILL,1
46.2481,-42.8626,14.6340,0.300,HILL,1
46.5981,-43.1879,14.7632,0.300,HILL,1
46.8875,-43.4634,14.8515,0.300,HILL,1
47.1768,-43.7390,14.9398,0.300,HILL,1
47.5416,-44.0860,15.0522,0.300,HILL,1
47.9063,-44.4330,15.1645,0.300,HILL,1
48.3109,-44.8137,15.3014,0.300,HILL,1
48.7155,-45.1945,15.4383,0.300,HILL,1
49.0286,-45.4916,15.5372,0.300,HILL,1
49.3417,-45.7886,15.6361,0.300,HILL,1
49.6755,-46.1014,15.7524,0.300,HILL,1
50.0093,-46.4143,15.8688,0.300,HILL,1
50.3748,-46.7583,15.9924,0.300,HILL,1
50.7403,-47.1023,16.1159,0.300,HILL,1
51.0779,-47.4239,16.2185,0.300,HILL,1
51.4154,-47.7455,16.3210,0.300,HILL,1
51.7850,-48.0915,16.4508,0.300,HILL,1
52.1545,-48.4375,16.5806,0.300,HILL,1
52.5238,-48.7884,16.6959,0.300,HILL,1
52.8932,-49.1393,16.8111,0.300,HILL,1
53.3169,-49.5271,16.9819,0.300,HILL,1
53.7406,-49.9148,17.1527,0.300,HILL,1
54.0519,-50.2114,17.2471,0.300,HILL,1
54.3632,-50.5081,17.3414,0.300,HILL,1
54.7289,-50.8629,17.4301,0.300,HILL,1
55.0946,-51.2177,17.5189,0.300,HILL,1
55.4405,-51.5524,17.6061,0.300,HILL,1
55.7864,-51.8871,17.6934,0.300,HILL,1
56.1496,-52.2285,17.8175,0.300,HILL,1
56.5129,-52.5699,17.9415,0.300,HILL,1
56.8740,-52.9124,18.0562,0.300,HILL,1
57.2352,-53.2548,18.1710,0.300,HILL,1
57.6290,-53.6367,18.2670,0.300,HILL,1
58.0228,-54.0186,18.3630,0.300,NORMAL,1
58.3559,-54.3396,18.4520,0.300,NORMAL,1
58.6890,-54.6606,18.5411,0.300,NORMAL,1
59.1213,-55.0846,18.6255,0.300,NORMAL,1
59.5537,-55.5086,18.7099,0.300,NORMAL,1
59.9604,-55.9051,18.8011,0.300,NORMAL,1
60.3672,-56.3015,18.8922,0.300,NORMAL,1
60.8127,-56.7358,18.9913,0.300,NORMAL,1
61.2582,-57.1702,19.0903,0.300,NORMAL,1
61.6823,-57.5943,19.0926,0.300,NORMAL,1
62.1065,-58.0184,19.0950,0.300,NORMAL,1
62.5630,-58.4692,19.0227,0.300,NORMAL,1
63.0196,-58.9200,18.9504,0.300,NORMAL,1
63.4253,-59.3128,18.8491,0.300,NORMAL,1
63.8310,-59.7057,18.7478,0.300,NORMAL,1
64.2260,-60.0786,18.6175,0.300,NORMAL,1
64.6210,-60.4515,18.4872,0.300,NORMAL,1
65.0299,-60.7762,18.2386,0.300,NORMAL,1
65.4389,-61.1009,17.9900,0.300,NORMAL,1
65.8287,-61.4129,17.7563,0.300,NORMAL,1
66.2184,-61.7248,17.5226,0.300,NORMAL,1
66.6146,-62.0223,17.2610,0.300,NORMAL,1
67.0108,-62.3198,16.9994,0.300,NORMAL,1
67.4595,-62.6196,16.6654,0.300,NORMAL,1
67.9082,-62.9193,16.3315,0.300,NORMAL,1
68.3480,-63.1599,15.9634,0.300,NORMAL,1
68.7877,-63.4005,15.5954,0.300,NORMAL,1
69.1860,-63.5656,15.2329,0.300,NORMAL,1
69.5843,-63.7307,14.8704,0.300,NORMAL,1
69.9856,-63.9310,14.5226,0.300,NORMAL,1
70.3869,-64.1313,14.1749,0.300,NORMAL,1
70.8193,-64.3322,13.7920,0.300,NORMAL,1
71.2517,-64.5332,13.4092,0.300,NORMAL,1
71.7333,-64.7860,12.9993,0.300,NORMAL,1
72.2149,-65.0389,12.5894,0.300,NORMAL,1
72.6140,-65.1760,12.2146,0.300,NORMAL,1
73.0131,-65.3131,11.8398,0.300,NORMAL,1
73.4009,-65.5034,11.5019,0.300,NORMAL,1
73.7888,-65.6936,11.1639,0.300,NORMAL,1
74.0481,-65.8391,10.9492,0.300,NORMAL,1
74.3074,-65.9846,10.7346,0.300,NORMAL,1
74.6804,-66.1324,10.3921,0.300,NORMAL,1
75.0535,-66.2801,10.0495,0.300,NORMAL,1
75.4265,-66.4279,9.7070,0.300,NORMAL,1
75.8246,-66.6054,9.3508,0.300,NORMAL,1
76.2226,-66.7830,8.9945,0.300,NORMAL,1
76.5606,-66.9193,8.6852,0.300,NORMAL,1
76.8986,-67.0556,8.3759,0.300,NORMAL,1
77.2366,-67.1919,8.0666,0.300,NORMAL,1
77.6621,-67.2871,7.6519,0.300,NORMAL,1
78.0875,-67.3824,7.2373,0.300,NORMAL,1
78.4951,-67.4736,6.8400,0.300,NORMAL,1
78.9027,-67.5648,6.4428,0.300,NORMAL,1
79.2795,-67.6487,6.0755,0.300,NORMAL,1
79.6563,-67.7325,5.7081,0.300,NORMAL,1
80.0094,-67.7269,5.3550,0.300,NORMAL,1
80.3625,-67.7214,5.0020,0.300,NORMAL,1
80.7156,-67.7158,4.6489,0.300,NORMAL,1
81.2008,-67.6864,4.1646,0.300,NORMAL,1
81.6860,-67.6569,3.6803,0.300,NORMAL,1
82.1198,-67.6198,3.2481,0.300,NORMAL,1
82.5536,-67.5828,2.8159,0.300,NORMAL,1
82.9928,-67.4717,2.3910,0.300,NORMAL,1
83.4320,-67.3605,1.9661,0.300,NORMAL,1
83.8684,-67.1802,1.5686,0.300,NORMAL,1
84.3048,-66.9999,1.1712,0.300,NORMAL,1
84.7675,-66.7524,0.7803,0.300,NORMAL,1
85.2302,-66.5049,0.3894,0.300,NORMAL,1
85.6501,-66.2319,0.0703,0.300,NORMAL,1
86.0701,-65.9589,-0.2488,0.300,NORMAL,1
86.5469,-65.6881,-0.6412,0.300,NORMAL,1
87.0237,-65.4172,-1.0337,0.300,NORMAL,1
87.5137,-65.0677,-1.3771,0.300,NORMAL,1
88.0037,-64.7181,-1.7204,0.300,NORMAL,1
88.4005,-64.4320,-1.9954,0.300,NORMAL,1
88.7973,-64.1459,-2.2704,0.300,NORMAL,1
89.1941,-63.8599,-2.5454,0.300,NORMAL,1
89.5910,-63.5738,-2.8204,0.300,NORMAL,1
90.0366,-63.2430,-3.1190,0.300,NORMAL,1
90.4822,-62.9122,-3.4176,0.300,NORMAL,1
90.8852,-62.5996,-3.6719,0.300,NORMAL,1
91.2882,-62.2870,-3.9263,0.300,NORMAL,1
91.6731,-61.9724,-4.1480,0.300,NORMAL,1
92.0579,-61.6579,-4.3697,0.300,NORMAL,1
92.4575,-61.2869,-4.5181,0.300,NORMAL,1
92.8570,-60.9159,-4.6665,0.300,NORMAL,1
93.2757,-60.5399,-4.8506,0.300,NORMAL,1
93.6944,-60.1639,-5.0347,0.300,NORMAL,1
94.1161,-59.7865,-5.2229,0.300,NORMAL,1
94.5378,-59.4091,-5.4112,0.300,NORMAL,1
94.9383,-59.0354,-5.5549,0.300,NORMAL,1
95.3387,-58.6616,-5.6986,0.300,NORMAL,1
95.7833,-58.2290,-5.8013,0.300,NORMAL,1
96.2279,-57.7964,-5.9040,0.300,NORMAL,1
96.6173,-57.4352,-6.0496,0.300,NORMAL,1
97.0067,-57.0741,-6.1952,0.300,NORMAL,1
97.4247,-56.6585,-6.2397,0.300,NORMAL,1
97.8427,-56.2429,-6.2842,0.300,NORMAL,1
98.2261,-55.8603,-6.2600,0.300,NORMAL,1
98.6095,-55.4776,-6.2358,0.300,NORMAL,1
99.0763,-55.0418,-6.0686,0.300,NORMAL,1
99.5432,-54.6059,-5.9013,0.300,NORMAL,1
99.9916,-54.2458,-5.6341,0.300,NORMAL,1
100.4400,-53.8857,-5.3669,0.300,NORMAL,1
100.9058,-53.5734,-5.0214,0.300,NORMAL,1
101.3715,-53.2610,-4.6759,0.300,NORMAL,1
101.8223,-52.9851,-4.3194,0.300,NORMAL,1
102.2731,-52.7092,-3.9629,0.300,NORMAL,1
102.7247,-52.5038,-3.5607,0.300,NORMAL,1
103.1763,-52.2985,-3.1585,0.300,NORMAL,1
103.5857,-52.1303,-2.7853,0.300,NORMAL,1
103.9950,-51.9622,-2.4120,0.300,NORMAL,1
104.4259,-51.7840,-2.0197,0.300,NORMAL,1
104.8568,-51.6058,-1.6274,0.300,NORMAL,1
105.2655,-51.4060,-1.2709,0.300,NORMAL,1
105.6742,-51.2062,-0.9143,0.300,NORMAL,1
106.1187,-51.0160,-0.5126,0.300,NORMAL,1
106.5632,-50.8258,-0.1108,0.300,NORMAL,1
106.9941,-50.6592,0.2865,0.300,NORMAL,1
107.4249,-50.4926,0.6839,0.300,NORMAL,1
107.8286,-50.2937,1.0352,0.300,NORMAL,1
108.2323,-50.0948,1.3865,0.300,NORMAL,1
108.6185,-49.9142,1.7279,0.300,NORMAL,1
109.0047,-49.7337,2.0692,0.300,NORMAL,1
109.3984,-49.5323,2.4075,0.300,NORMAL,1
109.7921,-49.3308,2.7458,0.300,NORMAL,1
110.1858,-49.1294,3.0841,0.300,NORMAL,1
110.5589,-48.9831,3.4272,0.300,NORMAL,1
110.9319,-48.8368,3.7704,0.300,NORMAL,1
111.3971,-48.4924,4.0831,0.300,NORMAL,1
111.8623,-48.1480,4.3959,0.300,NORMAL,1
112.2055,-47.8343,4.5350,0.300,NORMAL,1
112.5486,-47.5207,4.6741,0.300,NORMAL,1
112.8917,-47.2070,4.8132,0.300,NORMAL,1
113.3097,-46.7897,4.8363,0.300,NORMAL,1
113.7277,-46.3723,4.8594,0.300,NORMAL,1
114.1078,-46.0023,4.7727,0.300,NORMAL,1
114.4879,-45.6322,4.6859,0.300,NORMAL,1
114.9520,-45.1812,4.5761,0.300,NORMAL,1
115.4162,-44.7302,4.4663,0.300,NORMAL,1
115.8572,-44.3066,4.3438,0.300,NORMAL,1
116.2982,-43.8829,4.2213,0.300,NORMAL,1
116.7320,-43.4642,4.1080,0.300,NORMAL,1
117.1658,-43.0454,3.9947,0.300,NORMAL,1
117.6025,-42.6324,3.8529,0.300,NORMAL,1
118.0393,-42.2193,3.7111,0.300,NORMAL,1
118.4597,-41.8214,3.5754,0.300,NORMAL,1
118.8801,-41.4235,3.4396,0.300,NORMAL,1
119.2620,-41.0670,3.3026,0.300,NORMAL,1
119.6439,-40.7105,3.1657,0.300,NORMAL,1
120.0707,-40.3346,2.9638,0.300,NORMAL,1
120.4974,-39.9586,2.7618,0.300,NORMAL,1
120.9184,-39.5650,2.6122,0.300,NORMAL,1
121.3395,-39.1715,2.4626,0.300,NORMAL,1
121.8023,-38.7661,2.2393,0.300,NORMAL,1
122.2651,-38.3608,2.0159,0.300,NORMAL,1
122.6869,-37.9770,1.8409,0.300,NORMAL,1
123.1088,-37.5931,1.6660,0.300,NORMAL,1
123.5294,-37.2151,1.4814,0.300,NORMAL,1
123.9501,-36.8371,1.2968,0.300,NORMAL,1
124.3725,-36.4650,1.0970,0.300,NORMAL,1
124.7948,-36.0929,0.8971,0.300,NORMAL,1
125.2167,-35.7289,0.6837,0.300,NORMAL,1
125.6386,-35.3650,0.4704,0.300,NORMAL,1
126.0228,-35.0521,0.2474,0.300,NORMAL,1
126.4071,-34.7392,0.0244,0.300,NORMAL,1
126.7428,-34.4971,-0.2082,0.300,NORMAL,1
127.0785,-34.2551,-0.4409,0.300,NORMAL,1
127.4142,-34.0130,-0.6735,0.300,NORMAL,1
127.7959,-33.8014,-0.9912,0.300,NORMAL,1
128.1776,-33.5898,-1.3088,0.300,NORMAL,1
128.5593,-33.3782,-1.6265,0.300,NORMAL,1
128.9769,-33.1869,-1.9978,0.300,NORMAL,1
129.3945,-32.9957,-2.3690,0.300,NORMAL,1
129.7620,-32.8402,-2.7019,0.300,NORMAL,1
130.1294,-32.6846,-3.0348,0.300,NORMAL,1
130.5943,-32.6047,-3.4927,0.300,NORMAL,1
131.0591,-32.5247,-3.9506,0.300,NORMAL,1
131.4519,-32.4916,-4.3420,0.300,NORMAL,1
131.8447,-32.4585,-4.7334,0.300,NORMAL,1
132.3420,-32.4890,-5.2297,0.300,NORMAL,1
132.8393,-32.5195,-5.7261,0.300,NORMAL,1
133.2328,-32.5901,-6.1133,0.300,NORMAL,1
133.6264,-32.6607,-6.5005,0.300,NORMAL,1
133.9983,-32.7084,-6.8693,0.300,NORMAL,1
134.3702,-32.7562,-7.2381,0.300,NORMAL,1
134.7814,-32.8620,-7.6355,0.300,NORMAL,1
135.1926,-32.9679,-8.0328,0.300,NORMAL,1
135.5506,-33.0890,-8.3697,0.300,NORMAL,1
135.9086,-33.2101,-8.7066,0.300,NORMAL,1
136.4025,-33.3560,-9.1784,0.300,NORMAL,1
136.8964,-33.5019,-9.6503,0.300,NORMAL,1
137.2444,-33.6178,-9.9784,0.300,NORMAL,1
137.5924,-33.7336,-10.3066,0.300,NORMAL,1
137.9833,-33.8779,-10.6699,0.300,NORMAL,1
138.3742,-34.0222,-11.0332,0.300,NORMAL,1
138.8001,-34.1898,-11.4248,0.300,NORMAL,1
139.2261,-34.3573,-11.8164,0.300,NORMAL,1
139.6403,-34.4853,-12.2104,0.300,NORMAL,1
140.0545,-34.6132,-12.6043,0.300,NORMAL,1
140.4483,-34.7794,-12.9613,0.300,NORMAL,1
140.8420,-34.9455,-13.3183,0.300,NORMAL,1
141.2801,-35.1044,-13.7265,0.300,NORMAL,1
141.7181,-35.2633,-14.1347,0.300,TRAFFIC,1
142.0741,-35.4076,-14.4601,0.300,TRAFFIC,1
142.4300,-35.5518,-14.7855,0.300,TRAFFIC,1
142.7668,-35.6802,-15.0969,0.300,TRAFFIC,1
143.1037,-35.8086,-15.4083,0.300,TRAFFIC,1
143.4405,-35.9370,-15.7197,0.300,TRAFFIC,1
143.7621,-36.0695,-16.0128,0.300,TRAFFIC,1
144.0837,-36.2020,-16.3058,0.300,NORMAL,1
144.5078,-36.3655,-16.6971,0.300,NORMAL,1
144.9319,-36.5291,-17.0884,0.300,NORMAL,1
145.2904,-36.6374,-17.4301,0.300,NORMAL,1
145.6488,-36.7458,-17.7717,0.300,NORMAL,1
146.0072,-36.8541,-18.1134,0.300,NORMAL,1
146.3125,-36.9959,-18.3838,0.300,NORMAL,1
146.6178,-37.1376,-18.6542,0.300,NORMAL,1
147.0358,-37.2903,-19.0433,0.300,NORMAL,1
147.4537,-37.4430,-19.4323,0.300,NORMAL,1
147.8143,-37.5889,-19.7620,0.300,NORMAL,1
148.1748,-37.7349,-20.0917,0.300,NORMAL,1
148.5665,-37.8882,-20.4521,0.300,NORMAL,1
148.9582,-38.0415,-20.8126,0.300,NORMAL,1
149.4031,-38.2000,-21.2282,0.300,NORMAL,1
149.8479,-38.3585,-21.6439,0.300,NORMAL,1
150.2183,-38.4890,-21.9906,0.300,NORMAL,1
150.5888,-38.6194,-22.3373,0.300,NORMAL,1
150.9592,-38.7499,-22.6840,0.300,NORMAL,1
151.3492,-38.8973,-23.0451,0.300,NORMAL,1
151.7392,-39.0446,-23.4062,0.300,NORMAL,1
152.1292,-39.1920,-23.7672,0.300,NORMAL,1
152.5192,-39.3394,-24.1283,0.300,NORMAL,1
152.9224,-39.4543,-24.5148,0.300,NORMAL,1
153.3256,-39.5693,-24.9013,0.300,NORMAL,1
153.7697,-39.7480,-25.3078,0.300,NORMAL,1
154.2137,-39.9267,-25.7143,0.300,NORMAL,1
154.6288,-40.0729,-26.1028,0.300,NORMAL,1
155.0439,-40.2192,-26.4912,0.300,NORMAL,1
155.4646,-40.3507,-26.8909,0.300,NORMAL,1
155.8853,-40.4822,-27.2905,0.300,NORMAL,1
156.2868,-40.6447,-27.6577,0.300,NORMAL,1
156.6883,-40.8072,-28.0248,0.300,NORMAL,1
157.0614,-40.9389,-28.3739,0.300,NORMAL,1
157.4345,-41.0705,-28.7230,0.300,NORMAL,1
157.8304,-41.2135,-29.0922,0.300,NORMAL,1
158.2264,-41.3564,-29.4614,0.300,NORMAL,1
158.5603,-41.4976,-29.7640,0.300,NORMAL,1
158.8942,-41.6388,-30.0666,0.300,NORMAL,1
159.2993,-41.8098,-30.4338,0.300,NORMAL,1
159.7044,-41.9808,-30.8011,0.300,NORMAL,1
160.0941,-42.1103,-31.1686,0.300,NORMAL,1
160.4838,-42.2399,-31.5362,0.300,NORMAL,1
160.8735,-42.3694,-31.9037,0.300,NORMAL,1
161.2967,-42.5143,-32.3013,0.300,NORMAL,1
161.7199,-42.6591,-32.6990,0.300,NORMAL,1
162.1514,-42.8219,-33.0986,0.300,NORMAL,1
162.5829,-42.9847,-33.4982,0.300,NORMAL,1
163.0274,-43.1652,-33.9044,0.300,NORMAL,1
163.4720,-43.3457,-34.3107,0.300,NORMAL,1
163.8426,-43.4920,-34.6512,0.300,NORMAL,1
164.2131,-43.6382,-34.9917,0.300,NORMAL,1
164.5745,-43.7726,-35.3271,0.300,NORMAL,1
164.9358,-43.9070,-35.6625,0.300,NORMAL,1
165.2971,-44.0414,-35.9979,0.300,NORMAL,1
165.7561,-44.2183,-36.4215,0.300,NORMAL,1
166.2151,-44.3952,-36.8450,0.300,NORMAL,1
166.6305,-44.5658,-37.2237,0.300,NORMAL,1
167.0459,-44.7365,-37.6024,0.300,NORMAL,1
167.5043,-44.9104,-38.0266,0.300,NORMAL,1
167.9627,-45.0842,-38.4507,0.300,NORMAL,1
168.3357,-45.2155,-38.7999,0.300,NORMAL,1
168.7088,-45.3467,-39.1491,0.300,NORMAL,1
169.1157,-45.5166,-39.5189,0.300,NORMAL,1
169.5226,-45.6865,-39.8886,0.300,NORMAL,1
169.9238,-45.8349,-40.2613,0.300,NORMAL,1
170.3249,-45.9833,-40.6340,0.300,NORMAL,1
170.7000,-46.1129,-40.9860,0.300,NORMAL,1
171.0752,-46.2426,-41.3380,0.300,NORMAL,1
171.5303,-46.4220,-41.7563,0.300,NORMAL,1
171.9855,-46.6015,-42.1746,0.300,NORMAL,1
172.3963,-46.7613,-42.5531,0.300,NORMAL,1
172.8072,-46.9210,-42.9316,0.300,NORMAL,1
173.2679,-47.1065,-43.3534,0.300,NORMAL,1
173.7287,-47.2921,-43.7751,0.300,NORMAL,1
174.0551,-47.4115,-44.0789,0.300,NORMAL,1
174.3815,-47.5310,-44.3826,0.300,NORMAL,1
174.7385,-47.6874,-44.7036,0.300,NORMAL,1
175.0956,-47.8438,-45.0246,0.300,NORMAL,1
175.4872,-48.0016,-45.3830,0.300,NORMAL,1
175.8787,-48.1594,-45.7413,0.300,NORMAL,1
176.3040,-48.3683,-46.1118,0.300,NORMAL,1
176.7294,-48.5773,-46.4822,0.300,NORMAL,1
177.1880,-48.7916,-46.8877,0.300,NORMAL,1
177.6466,-49.0058,-47.2932,0.300,NORMAL,1
177.9998,-49.2271,-47.5684,0.300,NORMAL,1
178.3530,-49.4484,-47.8437,0.300,NORMAL,1
178.7117,-49.7115,-48.0876,0.300,NORMAL,1
179.0704,-49.9746,-48.3314,0.300,NORMAL,1
179.5328,-50.3721,-48.5677,0.300,NORMAL,1
179.9952,-50.7696,-48.8039,0.300,NORMAL,1
180.4685,-51.2157,-48.9620,0.300,NORMAL,1
180.9418,-51.6618,-49.1200,0.300,NORMAL,1
181.2154,-51.9350,-49.1043,0.300,NORMAL,1
181.4890,-52.2081,-49.0886,0.300,NORMAL,1
181.8840,-52.5927,-48.9981,0.300,NORMAL,1
182.2791,-52.9772,-48.9076,0.300,NORMAL,1
182.6742,-53.3618,-48.8171,0.300,NORMAL,1
183.1387,-53.7779,-48.6106,0.300,NORMAL,1
183.6033,-54.1940,-48.4040,0.300,NORMAL,1
184.0270,-54.5513,-48.1762,0.300,NORMAL,1
184.4508,-54.9086,-47.9483,0.300,NORMAL,1
184.8734,-55.2495,-47.6987,0.300,NORMAL,1
185.2959,-55.5905,-47.4491,0.300,NORMAL,1
185.7574,-55.9462,-47.1550,0.300,NORMAL,1
186.2190,-56.3019,-46.8609,0.300,NORMAL,1
186.6888,-56.6059,-46.5026,0.300,NORMAL,1
187.1587,-56.9098,-46.1443,0.300,NORMAL,1
187.4333,-57.0192,-45.8925,0.300,NORMAL,1
187.7078,-57.1287,-45.6407,0.300,NORMAL,1
188.0921,-57.2940,-45.2938,0.300,NORMAL,1
188.4763,-57.4594,-44.9470,0.300,NORMAL,1
188.8606,-57.6247,-44.6001,0.300,NORMAL,1
189.3286,-57.7081,-44.1395,0.300,NORMAL,1
189.7966,-57.7914,-43.6790,0.300,NORMAL,1
190.2882,-57.9055,-43.2009,0.300,NORMAL,1
190.6407,-57.9822,-42.8568,0.300,NORMAL,1
190.9933,-58.0589,-42.5126,0.300,NORMAL,1
191.3459,-58.1356,-42.1685,0.300,NORMAL,1
