s_m,x_m,y_m,target_speed_mps,mission,direction
16.4760,11.9814,-7.0147,0.300,NORMAL,1
16.6374,12.0592,-7.1561,0.300,NORMAL,1
16.7987,12.1370,-7.2975,0.300,NORMAL,1
16.9513,12.1774,-7.4446,0.300,NORMAL,1
17.1038,12.2178,-7.5917,0.300,NORMAL,1
17.3970,12.1928,-7.8838,0.300,NORMAL,1
17.6902,12.1677,-8.1759,0.300,NORMAL,1
17.9834,12.1426,-8.4680,0.300,NORMAL,1
18.2766,12.1175,-8.7602,0.300,NORMAL,1
18.5698,12.0924,-9.0523,0.300,NORMAL,1
18.8631,12.0673,-9.3444,0.300,NORMAL,1
19.1563,12.0422,-9.6365,0.300,NORMAL,1
19.4495,12.0171,-9.9287,0.300,NORMAL,1
19.7427,11.9920,-10.2208,0.300,NORMAL,1
20.0359,11.9669,-10.5129,0.300,NORMAL,1
20.3291,11.9402,-10.8049,0.300,NORMAL,1
20.6229,11.9146,-11.0976,0.300,NORMAL,1
20.9167,11.8907,-11.3904,0.300,NORMAL,1
21.2105,11.8667,-11.6833,0.300,NORMAL,1
21.5043,11.8428,-11.9761,0.300,NORMAL,1
21.7981,11.8189,-12.2690,0.300,NORMAL,1
22.0920,11.7949,-12.5618,0.300,NORMAL,1
22.3858,11.7710,-12.8546,0.300,NORMAL,1
22.6796,11.7470,-13.1475,0.300,NORMAL,1
22.9734,11.7231,-13.4403,0.300,NORMAL,1
23.2672,11.6992,-13.7332,0.300,NORMAL,1
23.5610,11.6752,-14.0260,0.300,NORMAL,1
23.8548,11.6513,-14.3188,0.300,NORMAL,1
24.0747,11.7746,-14.5008,0.300,NORMAL,1
24.2945,11.8980,-14.6828,0.300,NORMAL,1
24.4788,11.9097,-14.8667,0.300,NORMAL,1
24.6631,11.9214,-15.0506,0.300,NORMAL,1
24.9560,11.7146,-15.2580,0.300,NORMAL,1
25.2490,11.5077,-15.4654,0.300,NORMAL,1
25.5419,11.3008,-15.6729,0.300,NORMAL,1
25.8349,11.0940,-15.8803,0.300,NORMAL,1
26.1279,10.8871,-16.0878,0.300,NORMAL,1
26.4208,10.6802,-16.2952,0.300,NORMAL,1
26.7138,10.4734,-16.5026,0.300,NORMAL,1
27.0068,10.2665,-16.7101,0.300,NORMAL,1
27.1813,10.2145,-16.8768,0.300,NORMAL,1
27.3559,10.1625,-17.0434,0.300,NORMAL,1
27.5107,10.0733,-17.1698,0.300,NORMAL,1
27.6654,9.9841,-17.2962,0.300,NORMAL,1
27.9414,9.7265,-17.3955,0.300,NORMAL,1
28.2174,9.4690,-17.4948,0.300,NORMAL,1
28.4935,9.2114,-17.5941,0.300,NORMAL,1
28.7695,8.9538,-17.6933,0.300,NORMAL,1
29.0455,8.6963,-17.7926,0.300,NORMAL,1
29.3216,8.4387,-17.8919,0.300,NORMAL,1
29.5976,8.1812,-17.9912,0.300,NORMAL,1
29.8736,7.9236,-18.0905,0.300,NORMAL,1
30.0430,7.8168,-18.2219,0.300,NORMAL,1
30.2124,7.7099,-18.3533,0.300,NORMAL,1
30.3708,7.5699,-18.4274,0.300,NORMAL,1
30.5292,7.4300,-18.5015,0.300,NORMAL,1
30.8184,7.1410,-18.4884,0.300,NORMAL,1
31.1076,6.8521,-18.4752,0.300,NORMAL,1
31.3968,6.5632,-18.4621,0.300,NORMAL,1
31.6860,6.2743,-18.4489,0.300,NORMAL,1
31.8707,6.1222,-18.3441,0.300,NORMAL,1
32.0554,5.9701,-18.2394,0.300,NORMAL,1
32.2225,5.8052,-18.2121,0.300,NORMAL,1
32.3897,5.6403,-18.1848,0.300,NORMAL,1
32.6877,5.3706,-18.3117,0.300,NORMAL,1
32.9857,5.1009,-18.4385,0.300,NORMAL,1
33.2838,4.8312,-18.5653,0.300,NORMAL,1
33.5818,4.5615,-18.6921,0.300,NORMAL,1
33.8798,4.2918,-18.8190,0.300,NORMAL,1
34.1778,4.0221,-18.9458,0.300,NORMAL,1
34.3518,3.8482,-18.9432,0.300,NORMAL,1
34.5258,3.6742,-18.9407,0.300,NORMAL,1
34.6828,3.5243,-18.9871,0.300,NORMAL,1
34.8397,3.3743,-19.0335,0.300,NORMAL,1
35.1264,3.1809,-19.2452,0.300,NORMAL,1
35.4131,2.9875,-19.4568,0.300,NORMAL,1
35.6998,2.7941,-19.6684,0.300,NORMAL,1
35.9865,2.6007,-19.8800,0.300,NORMAL,1
36.2732,2.4072,-20.0917,0.300,NORMAL,1
36.5599,2.2138,-20.3033,0.300,NORMAL,1
36.8466,2.0204,-20.5149,0.300,NORMAL,1
37.1333,1.8270,-20.7266,0.300,NORMAL,1
37.4200,1.6336,-20.9382,0.300,NORMAL,1
37.7067,1.4402,-21.1498,0.300,NORMAL,1
37.9934,1.2467,-21.3615,0.300,NORMAL,1
38.2801,1.0533,-21.5731,0.300,NORMAL,1
38.5668,0.8599,-21.7847,0.300,NORMAL,1
38.8535,0.6665,-21.9963,0.300,NORMAL,1
39.1402,0.4731,-22.2080,0.300,NORMAL,1
39.3432,0.2736,-22.2456,0.300,NORMAL,1
39.5462,0.0741,-22.2832,0.300,NORMAL,1
39.7215,-0.0606,-22.3954,0.300,NORMAL,1
39.8969,-0.1953,-22.5077,0.300,NORMAL,1
40.1906,-0.2335,-22.7989,0.300,NORMAL,1
40.4843,-0.2717,-23.0901,0.300,NORMAL,1
40.7781,-0.3099,-23.3814,0.300,NORMAL,1
41.0718,-0.3481,-23.6726,0.300,NORMAL,1
41.3656,-0.3864,-23.9639,0.300,NORMAL,1
41.6593,-0.4246,-24.2551,0.300,NORMAL,1
41.9530,-0.4628,-24.5464,0.300,NORMAL,1
42.2468,-0.5010,-24.8376,0.300,NORMAL,1
42.5405,-0.5392,-25.1288,0.300,NORMAL,1
42.8343,-0.5775,-25.4201,0.300,NORMAL,1
43.1280,-0.6157,-25.7113,0.300,NORMAL,1
43.4217,-0.6539,-26.0026,0.300,NORMAL,1
43.7155,-0.6921,-26.2938,0.300,NORMAL,1
44.0092,-0.7303,-26.5851,0.300,NORMAL,1
44.3030,-0.7685,-26.8763,0.300,NORMAL,1
44.5967,-0.8068,-27.1675,0.300,NORMAL,1
44.8904,-0.8450,-27.4588,0.300,NORMAL,1
45.1842,-0.8832,-27.7500,0.300,NORMAL,1
45.4779,-0.9214,-28.0413,0.300,NORMAL,1
45.7717,-0.9596,-28.3325,0.300,NORMAL,1
46.0654,-0.9979,-28.6238,0.300,NORMAL,1
46.3591,-1.0361,-28.9150,0.300,NORMAL,1
46.6529,-1.0743,-29.2062,0.300,NORMAL,1
46.9466,-1.1125,-29.4975,0.300,NORMAL,1
47.2403,-1.1507,-29.7887,0.300,NORMAL,1
47.5341,-1.1889,-30.0800,0.300,NORMAL,1
47.8278,-1.2272,-30.3712,0.300,NORMAL,1
48.1216,-1.2654,-30.6624,0.300,NORMAL,1
48.4153,-1.3036,-30.9537,0.300,NORMAL,1
48.7090,-1.3418,-31.2449,0.300,NORMAL,1
49.0028,-1.3800,-31.5362,0.300,NORMAL,1
49.2965,-1.4183,-31.8274,0.000,FINISH,1
