s_m,x_m,y_m,target_speed_mps,mission,direction,fsm_zone,fsm_event_ids,fsm_actions,fsm_conditions,fsm_hold_sec,direction_source
112.6344,-47.4423,4.7089,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
112.8917,-47.2070,4.8132,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
113.1704,-46.9288,4.8286,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
113.4490,-46.6505,4.8440,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
113.7277,-46.3723,4.8594,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
113.9811,-46.1256,4.8016,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
114.2345,-45.8789,4.7437,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
114.4879,-45.6322,4.6859,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
114.7199,-45.4067,4.6310,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
114.9520,-45.1812,4.5761,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
115.1841,-44.9557,4.5212,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
115.4162,-44.7302,4.4663,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
115.7102,-44.4478,4.3846,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
116.0042,-44.1653,4.3030,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
116.2982,-43.8829,4.2213,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
116.5874,-43.6037,4.1458,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
116.8766,-43.3246,4.0702,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
117.1658,-43.0454,3.9947,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
117.4570,-42.7700,3.9002,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
117.7481,-42.4947,3.8056,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
118.0393,-42.2193,3.7111,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
118.3195,-41.9540,3.6206,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
118.5998,-41.6888,3.5301,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
118.8801,-41.4235,3.4396,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
119.1347,-41.1858,3.3483,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
119.3893,-40.9482,3.2570,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
119.6439,-40.7105,3.1657,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
119.9284,-40.4599,3.0311,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
120.2129,-40.2092,2.8964,0.000,NORMAL,1,BEND,,,,,PREVIEW_DEFAULT
120.4974,-39.9586,2.7618,0.000,NORMAL,1,BEND,BEND_END,EXIT_ZONE,,,PREVIEW_DEFAULT
120.7781,-39.6962,2.6621,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
121.0588,-39.4339,2.5623,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
121.3395,-39.1715,2.4626,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
