segment_id,point_index,branch_group,branch_option,selection_policy,next_segments,camera_task,camera_group,camera_start_index,camera_end_index,lidar_task,lidar_start_index,lidar_end_index,x,y,yaw_deg,gear,origin_latitude_deg,origin_longitude_deg,origin_altitude_m,position_reference,up_m,mission,speed_profile,stop_here,traffic_exit,camera_segment_id,source_segment_id,source_point_index,entry_point
P_entry,48,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-13.31950389,-43.80286406,70.069915,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,98,
P_entry,49,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-13.24998101,-43.61601499,68.885580,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,99,
P_entry,50,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-13.17588014,-43.43093316,67.390862,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,100,
P_entry,51,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-13.09670753,-43.24796458,64.292578,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,101,
P_entry,52,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-13.00307883,-43.07199756,63.137252,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,102,
P_entry,53,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.91659887,-42.89237821,68.213709,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,103,
P_entry,54,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.85548785,-42.70273756,71.046618,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,104,
P_entry,55,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.78715883,-42.51546107,69.109428,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,105,
P_entry,56,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.71332766,-42.33027293,69.588900,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,106,
P_entry,57,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.64814283,-42.14187987,70.297628,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,107,
P_entry,58,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.57891496,-41.95492178,67.752218,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,108,
P_entry,59,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.49727538,-41.77306996,67.480183,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,109,
P_entry,60,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.42628483,-41.58680025,70.580807,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,110,
P_entry,61,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.36476166,-41.39717879,70.862396,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,111,
P_entry,62,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.29560075,-41.21020665,69.988883,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,112,
P_entry,63,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.22832036,-41.02253558,70.351462,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,113,
P_entry,64,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.16152649,-40.83468936,70.552273,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,114,
P_entry,65,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.09556284,-40.64655014,71.304750,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,115,
P_entry,66,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.03372666,-40.45701791,71.975804,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,116,
P_entry,67,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.97218763,-40.26738517,71.626373,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,117,
P_entry,68,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.90804360,-40.07861927,70.918661,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,118,
P_entry,69,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.84183945,-39.89056521,69.889989,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,119,
P_entry,70,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.77096123,-39.70422681,69.752679,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,120,
P_entry,71,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.70385764,-39.51649530,71.296204,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,121,
P_entry,72,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.64311838,-39.32661376,72.337871,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,122,
P_entry,73,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.58288245,-39.13656308,71.359283,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,123,
P_entry,74,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.51569453,-38.94886965,71.365096,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,124,
P_entry,75,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.45550157,-38.75881985,74.829067,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,125,
P_entry,76,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.41145547,-38.56443546,76.908304,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,126,
P_entry,77,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.36519855,-38.37051082,76.542828,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,127,
P_entry,78,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.31866291,-38.17664989,78.521886,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,128,
P_entry,79,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.28591070,-37.98003519,81.705757,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,129,
P_entry,80,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.26116225,-37.78221979,82.625814,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,130,
P_entry,81,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.23473537,-37.58461218,82.847565,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,131,
P_entry,82,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.21151791,-37.38660336,85.022563,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,132,
P_entry,83,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.20015799,-37.18759029,89.018581,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,133,
P_entry,84,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.20469514,-36.98832519,93.311826,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,134,
P_entry,85,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.22317376,-36.78985274,97.193740,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,135,
P_entry,86,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.25459125,-36.59300950,100.066346,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,136,
P_entry,87,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.29285040,-36.39735513,104.086080,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,137,
P_entry,88,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.35147389,-36.20690653,109.469583,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,138,
P_entry,89,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.42558846,-36.02188106,113.763598,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,139,
P_entry,90,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.51202383,-35.84226382,116.298921,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,140,
P_entry,91,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.60222374,-35.66446979,113.896883,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,141,
P_entry,92,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.67328057,-35.47831384,112.277235,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,142,
P_entry,93,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.75328048,-35.29573817,116.183595,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,143,
P_entry,94,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.84900697,-35.12093238,120.102285,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,144,
P_entry,95,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-11.95316304,-34.95095435,123.113617,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,145,
P_entry,96,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.06672611,-34.78712535,127.373435,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,146,
P_entry,97,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.19487701,-34.63450162,127.581657,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,147,
P_entry,98,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.30958887,-34.47155268,125.416026,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,148,
P_entry,99,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.42589042,-34.30962665,127.890711,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,149,
P_entry,100,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.55425592,-34.15715889,130.485274,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,150,
P_entry,101,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.68472638,-34.00641092,133.503613,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,151,
P_entry,102,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.82839608,-33.86831192,138.859377,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,152,
P_entry,103,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-12.98454783,-33.74448542,142.273209,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,153,
P_entry,104,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-13.14368490,-33.62439346,142.628733,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,154,
P_entry,105,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-13.30142238,-33.50246823,141.788438,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,155,
P_entry,106,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-13.45696853,-33.37776116,140.649628,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,156,
P_entry,107,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-13.60973389,-33.24966522,140.109047,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,157,
P_entry,108,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-13.76290130,-33.12204372,141.207664,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,158,
P_entry,109,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-13.92045855,-32.99990461,142.792059,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,159,
P_entry,110,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-14.08044406,-32.88094628,143.848856,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,160,
P_entry,111,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-14.24240764,-32.76469480,144.563001,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,161,
P_entry,112,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-14.40531061,-32.64975976,143.758086,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,162,
P_entry,113,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-14.56393369,-32.52901192,142.497711,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,163,
P_entry,114,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-14.72162451,-32.40702350,143.364325,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,164,
P_entry,115,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-14.88382603,-32.29112972,144.594145,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,165,
P_entry,116,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-15.04660669,-32.17602069,144.275667,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,166,
P_entry,117,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-15.20752138,-32.05832250,143.808918,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,167,
P_entry,118,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-15.36840507,-31.94057679,143.700628,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,168,
P_entry,119,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-15.52887605,-31.82226944,144.114066,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,169,
P_entry,120,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-15.69143890,-31.70686014,148.008491,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,170,
P_entry,121,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-15.86632323,-31.61147857,149.096265,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,171,
P_entry,122,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-16.03305761,-31.50237531,144.300778,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,172,
P_entry,123,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-16.18967858,-31.37913084,144.101610,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,173,
P_entry,124,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-16.35565774,-31.26886557,146.115610,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,174,
P_entry,125,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-16.52060263,-31.15688995,145.363943,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,175,
P_entry,126,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-16.68371202,-31.04225125,145.066559,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,176,
P_entry,127,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-16.84748973,-30.92856660,144.898039,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,177,
P_entry,128,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-17.00992214,-30.81297026,147.660838,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,178,
P_entry,129,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-17.18375424,-30.71566717,152.006874,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,179,
P_entry,130,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-17.36177723,-30.62593973,150.738061,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,180,
P_entry,131,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-17.53116932,-30.52101027,148.023718,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,181,
P_entry,132,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-17.69991664,-30.41484136,147.889291,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,182,
P_entry,133,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-17.86890731,-30.30905965,148.837211,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,183,
P_entry,134,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-18.04106419,-30.20853776,150.401221,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,184,
P_entry,135,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-18.21557061,-30.11213726,151.895133,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,185,
P_entry,136,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-18.39273628,-30.02072397,153.413872,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,186,
P_entry,137,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-18.57210487,-29.93370615,154.327851,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,187,
P_entry,138,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-18.75210417,-29.84798698,154.221442,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,188,
P_entry,139,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-18.93115215,-29.76030166,153.542541,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,189,
P_entry,140,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-19.10906841,-29.67034197,153.468703,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,190,
P_entry,141,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-19.28788972,-29.58219550,153.496705,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,191,
P_entry,142,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-19.46589389,-29.49240972,152.802609,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,192,
P_entry,143,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-19.64252668,-29.39995727,151.749224,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,193,
P_entry,144,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-19.81710638,-29.30369032,149.604350,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,194,
P_entry,145,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-19.98629984,-29.19830183,146.597134,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,195,
P_entry,146,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-20.14981347,-29.08428653,143.650029,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,196,
P_entry,147,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-20.30729562,-28.96207569,140.527730,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,197,
P_entry,148,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-20.45742956,-28.83095734,138.482705,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,198,
P_entry,149,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-20.60581551,-28.69780692,138.262847,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,199,
P_entry,150,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-20.75496702,-28.56551484,138.692358,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,200,
P_entry,151,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-20.90533213,-28.43460434,139.647595,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,201,
P_entry,152,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-21.05880560,-28.30736285,142.080566,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,202,
P_entry,153,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-21.21952818,-28.18983819,149.106769,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,203,
P_entry,154,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-21.39907266,-28.10377180,158.870828,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,204,
P_entry,155,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-21.58992975,-28.04669541,166.648998,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,205,
P_entry,156,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-21.78615945,-28.01190446,172.156163,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,206,
P_entry,157,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-21.98453389,-27.99233376,175.643183,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,207,
P_entry,158,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-22.18360614,-27.98162391,177.411587,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,208,
P_entry,159,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-22.38284043,-27.97432748,177.661469,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,209,
P_entry,160,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-22.58200254,-27.96535431,176.446610,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,210,
P_entry,161,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-22.78072958,-27.94961936,175.352337,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,211,
P_entry,162,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-22.98117073,-27.93290376,169.162494,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,212,
P_entry,163,,,,P1_reverse|P2_reverse,off,,0,163,parking,0,163,-23.17176126,-27.87476076,163.034749,FORWARD,37.288953836107,127.107642314493,0.0,base_link,0,PARALLEL_PARK,,,,,P_entry,213,
P1_reverse,0,P,1,once,P1_exit,off,,0,51,off,0,51,-23.17176126,-27.87476076,163.03474900,REVERSE,37.288953836107,127.107642314493,0.0,base_link,0,,,,,,P1_reverse,0,
P1_reverse,1,P,1,once,P1_exit,off,,0,51,off,0,51,-22.98051559,-27.93249547,163.52962941,REVERSE,37.288953836107,127.107642314493,0.0,base_link,0,,,,,,P1_reverse,1,
P1_reverse,2,P,1,once,P1_exit,off,,0,51,off,0,51,-22.78833518,-27.98702205,164.93226622,REVERSE,37.288953836107,127.107642314493,0.0,base_link,0,,,,,,P1_reverse,2,
P1_reverse,3,P,1,once,P1_exit,off,,0,51,off,0,51,-22.59453439,-28.03544506,167.13535946,REVERSE,37.288953836107,127.107642314493,0.0,base_link,0,,,,,,P1_reverse,3,
P1_reverse,4,P,1,once,P1_exit,off,,0,51,off,0,51,-22.39877281,-28.07516078,170.03449533,REVERSE,37.288953836107,127.107642314493,0.0,base_link,0,,,,,,P1_reverse,4,
P1_reverse,5,P,1,once,P1_exit,off,,0,51,off,0,51,-22.20110975,-28.10389291,173.50891930,REVERSE,37.288953836107,127.107642314493,0.0,base_link,0,,,,,,P1_reverse,5,
P1_reverse,6,P,1,once,P1_exit,off,,0,51,off,0,51,-22.00201208,-28.11980323,177.41057789,REVERSE,37.288953836107,127.107642314493,0.0,base_link,0,,,,,,P1_reverse,6,
P1_reverse,7,P,1,once,P1_exit,off,,0,51,off,0,51,-21.80229328,-28.12163401,-178.43406482,REVERSE,37.288953836107,127.107642314493,0.0,base_link,0,,,,,,P1_reverse,7,
P1_reverse,8,P,1,once,P1_exit,off,,0,51,off,0,51,-21.60297948,-28.10881352,-174.20840674,REVERSE,37.288953836107,127.107642314493,0.0,base_link,0,,,,,,P1_reverse,8,
P1_reverse,9,P,1,once,P1_exit,off,,0,51,off,0,51,-21.40513246,-28.08146834,-170.08229515,REVERSE,37.288953836107,127.107642314493,0.0,base_link,0,,,,,,P1_reverse,9,
