s_m,x_m,y_m,target_speed_mps,mission,direction
90.7509,-62.7038,-3.5872,0.000,NORMAL,1
91.0196,-62.4954,-3.7567,0.000,NORMAL,1
91.2882,-62.2870,-3.9263,0.000,NORMAL,1
91.5448,-62.0773,-4.0741,0.000,NORMAL,1
91.8013,-61.8676,-4.2219,0.000,NORMAL,1
92.0579,-61.6579,-4.3697,0.000,NORMAL,1
92.3243,-61.4106,-4.4686,0.000,NORMAL,1
92.5907,-61.1632,-4.5676,0.000,NORMAL,1
92.8570,-60.9159,-4.6665,0.000,NORMAL,1
93.1361,-60.6652,-4.7892,0.000,NORMAL,1
93.4153,-60.4146,-4.9120,0.000,NORMAL,1
93.6944,-60.1639,-5.0347,0.000,NORMAL,1
93.9755,-59.9123,-5.1602,0.000,NORMAL,1
94.2567,-59.6607,-5.2857,0.000,NORMAL,1
94.5378,-59.4091,-5.4112,0.000,NORMAL,1
94.8048,-59.1599,-5.5070,0.000,NORMAL,1
95.0717,-58.9108,-5.6028,0.000,NORMAL,1
95.3387,-58.6616,-5.6986,0.000,NORMAL,1
95.6351,-58.3732,-5.7671,0.000,NORMAL,1
95.9315,-58.0848,-5.8355,0.000,NORMAL,1
96.2279,-57.7964,-5.9040,0.000,NORMAL,1
96.4875,-57.5556,-6.0011,0.000,NORMAL,1
96.7471,-57.3149,-6.0981,0.000,NORMAL,1
97.0067,-57.0741,-6.1952,0.000,NORMAL,1
97.2854,-56.7970,-6.2249,0.000,NORMAL,1
97.5640,-56.5200,-6.2545,0.000,NORMAL,1
97.8427,-56.2429,-6.2842,0.000,NORMAL,1
98.0983,-55.9878,-6.2681,0.000,NORMAL,1
98.3539,-55.7327,-6.2519,0.000,NORMAL,1
98.6095,-55.4776,-6.2358,0.000,NORMAL,1
98.8429,-55.2597,-6.1522,0.000,NORMAL,1
99.0763,-55.0418,-6.0686,0.000,NORMAL,1
99.3098,-54.8238,-5.9849,0.000,NORMAL,1
99.5432,-54.6059,-5.9013,0.000,NORMAL,1
99.8421,-54.3658,-5.7232,0.000,NORMAL,1
100.1411,-54.1258,-5.5450,0.000,NORMAL,1
100.4400,-53.8857,-5.3669,0.000,NORMAL,1
100.6729,-53.7295,-5.1942,0.000,NORMAL,1
100.9058,-53.5734,-5.0214,0.000,NORMAL,1
101.1386,-53.4172,-4.8487,0.000,NORMAL,1
101.3715,-53.2610,-4.6759,0.000,NORMAL,1
101.5969,-53.1231,-4.4977,0.000,NORMAL,1
101.8223,-52.9851,-4.3194,0.000,NORMAL,1
102.0477,-52.8471,-4.1411,0.000,NORMAL,1
102.2731,-52.7092,-3.9629,0.000,NORMAL,1
102.4989,-52.6065,-3.7618,0.000,NORMAL,1
102.7247,-52.5038,-3.5607,0.000,NORMAL,1
102.9505,-52.4012,-3.3596,0.000,NORMAL,1
103.1763,-52.2985,-3.1585,0.000,NORMAL,1
103.4492,-52.1864,-2.9097,0.000,NORMAL,1
103.7221,-52.0743,-2.6608,0.000,NORMAL,1
103.9950,-51.9622,-2.4120,0.000,NORMAL,1
104.2823,-51.8434,-2.1505,0.000,NORMAL,1
104.5695,-51.7246,-1.8889,0.000,NORMAL,1
104.8568,-51.6058,-1.6274,0.000,NORMAL,1
105.1293,-51.4726,-1.3897,0.000,NORMAL,1
105.4017,-51.3394,-1.1520,0.000,NORMAL,1
105.6742,-51.2062,-0.9143,0.000,NORMAL,1
105.9705,-51.0794,-0.6465,0.000,NORMAL,1
106.2669,-50.9526,-0.3786,0.000,NORMAL,1
106.5632,-50.8258,-0.1108,0.000,NORMAL,1
106.8505,-50.7147,0.1541,0.000,NORMAL,1
107.1377,-50.6037,0.4190,0.000,NORMAL,1
107.4249,-50.4926,0.6839,0.000,NORMAL,1
107.6941,-50.3600,0.9181,0.000,NORMAL,1
107.9632,-50.2274,1.1523,0.000,NORMAL,1
108.2323,-50.0948,1.3865,0.000,NORMAL,1
108.4898,-49.9744,1.6141,0.000,NORMAL,1
108.7472,-49.8541,1.8416,0.000,NORMAL,1
109.0047,-49.7337,2.0692,0.000,NORMAL,1
109.2999,-49.5826,2.3229,0.000,NORMAL,1
109.5952,-49.4316,2.5766,0.000,NORMAL,1
109.8905,-49.2805,2.8304,0.000,NORMAL,1
110.1858,-49.1294,3.0841,0.000,NORMAL,1
110.4345,-49.0319,3.3129,0.000,NORMAL,1
110.6832,-48.9343,3.5416,0.000,NORMAL,1
110.9319,-48.8368,3.7704,0.000,NORMAL,1
111.1645,-48.6646,3.9268,0.000,NORMAL,1
111.3971,-48.4924,4.0831,0.000,NORMAL,1
111.6297,-48.3202,4.2395,0.000,NORMAL,1
111.8623,-48.1480,4.3959,0.000,NORMAL,1
112.1197,-47.9128,4.5002,0.000,NORMAL,1
112.3770,-47.6775,4.6045,0.000,NORMAL,1
112.6344,-47.4423,4.7089,0.000,NORMAL,1
112.8917,-47.2070,4.8132,0.000,NORMAL,1
113.1704,-46.9288,4.8286,0.000,NORMAL,1
113.4490,-46.6505,4.8440,0.000,NORMAL,1
113.7277,-46.3723,4.8594,0.000,NORMAL,1
113.9811,-46.1256,4.8016,0.000,NORMAL,1
114.2345,-45.8789,4.7437,0.000,NORMAL,1
114.4879,-45.6322,4.6859,0.000,NORMAL,1
114.7199,-45.4067,4.6310,0.000,NORMAL,1
114.9520,-45.1812,4.5761,0.000,NORMAL,1
115.1841,-44.9557,4.5212,0.000,NORMAL,1
115.4162,-44.7302,4.4663,0.000,NORMAL,1
115.7102,-44.4478,4.3846,0.000,NORMAL,1
116.0042,-44.1653,4.3030,0.000,NORMAL,1
116.2982,-43.8829,4.2213,0.000,NORMAL,1
116.5874,-43.6037,4.1458,0.000,NORMAL,1
116.8766,-43.3246,4.0702,0.000,NORMAL,1
117.1658,-43.0454,3.9947,0.000,NORMAL,1
