s_m,x_m,y_m,target_speed_mps,mission,direction,fsm_zone,fsm_event_ids,fsm_actions,fsm_conditions,fsm_hold_sec,direction_source
8.8985,-8.0068,0.9665,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
8.9985,-8.1060,0.9792,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
9.0985,-8.2052,0.9915,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
9.1984,-8.3044,1.0038,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
9.2984,-8.4036,1.0158,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
9.3984,-8.5029,1.0278,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
9.4984,-8.6022,1.0395,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
9.5984,-8.7015,1.0513,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
9.6983,-8.8008,1.0630,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
9.7983,-8.9001,1.0748,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
9.8983,-8.9994,1.0866,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
9.9983,-9.0986,1.0986,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
10.0982,-9.1978,1.1106,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
10.1982,-9.2971,1.1230,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
10.2983,-9.3963,1.1355,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
10.3982,-9.4954,1.1483,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
10.4982,-9.5946,1.1613,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
10.5982,-9.6937,1.1745,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
10.6982,-9.7928,1.1880,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
10.7981,-9.8918,1.2016,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
10.8981,-9.9908,1.2155,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
10.9981,-10.0898,1.2295,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
11.0981,-10.1888,1.2438,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
11.1981,-10.2878,1.2581,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
11.2980,-10.3866,1.2726,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
11.3981,-10.4856,1.2872,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
11.4981,-10.5845,1.3019,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
11.5981,-10.6834,1.3165,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
11.6980,-10.7822,1.3312,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
11.7979,-10.8811,1.3459,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
11.8979,-10.9800,1.3606,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
11.9980,-11.0790,1.3752,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
12.0979,-11.1779,1.3896,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
12.1980,-11.2769,1.4040,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
12.2979,-11.3758,1.4181,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
12.3979,-11.4748,1.4323,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
12.4979,-11.5738,1.4464,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
12.5978,-11.6728,1.4604,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
12.6978,-11.7718,1.4742,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
12.7978,-11.8708,1.4881,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
12.8978,-11.9699,1.5018,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
12.9978,-12.0690,1.5153,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
13.0978,-12.1681,1.5286,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
13.1977,-12.2671,1.5416,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
13.2977,-12.3663,1.5544,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
13.3977,-12.4656,1.5667,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
13.4977,-12.5649,1.5786,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
13.5977,-12.6642,1.5901,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
13.6976,-12.7635,1.6011,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
13.7977,-12.8630,1.6115,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
13.8976,-12.9624,1.6215,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
13.9976,-13.0619,1.6310,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
