s_m,x_m,y_m,target_speed_mps,mission,direction
17.7810,10.0468,-13.7160,0.150,PERP_PARK,1
17.8810,10.1022,-13.7993,0.150,PERP_PARK,1
17.9809,10.1576,-13.8825,0.150,PERP_PARK,1
18.0809,10.2129,-13.9658,0.150,PERP_PARK,1
18.1809,10.2680,-14.0492,0.150,PERP_PARK,1
18.2809,10.3233,-14.1325,0.150,PERP_PARK,1
18.3809,10.3785,-14.2159,0.150,PERP_PARK,-1
18.4804,10.3520,-14.1199,0.150,PERP_PARK,-1
18.5800,10.3237,-14.0244,0.150,PERP_PARK,-1
18.6795,10.2925,-13.9299,0.150,PERP_PARK,-1
18.7791,10.2585,-13.8363,0.150,PERP_PARK,-1
18.8787,10.2224,-13.7435,0.150,PERP_PARK,-1
18.9782,10.1843,-13.6516,0.150,PERP_PARK,-1
19.0778,10.1442,-13.5605,0.150,PERP_PARK,-1
19.1773,10.1026,-13.4700,0.150,PERP_PARK,-1
19.2769,10.0599,-13.3801,0.150,PERP_PARK,-1
19.3765,10.0166,-13.2904,0.150,PERP_PARK,-1
19.4760,9.9724,-13.2012,0.150,PERP_PARK,-1
19.5756,9.9280,-13.1121,0.150,PERP_PARK,-1
19.6751,9.8834,-13.0231,0.150,PERP_PARK,-1
19.7748,9.8388,-12.9339,0.150,PERP_PARK,-1
19.8743,9.7947,-12.8448,0.150,PERP_PARK,-1
19.9738,9.7509,-12.7554,0.150,PERP_PARK,-1
20.0734,9.7080,-12.6656,0.150,PERP_PARK,-1
20.1729,9.6660,-12.5753,0.150,PERP_PARK,-1
20.2726,9.6254,-12.4843,0.150,PERP_PARK,-1
20.3721,9.5858,-12.3930,0.150,PERP_PARK,-1
20.4716,9.5473,-12.3012,0.150,PERP_PARK,-1
20.5712,9.5096,-12.2090,0.150,PERP_PARK,-1
20.6708,9.4726,-12.1165,0.150,PERP_PARK,-1
20.7703,9.4368,-12.0237,0.150,PERP_PARK,-1
20.8699,9.4014,-11.9306,0.150,PERP_PARK,-1
20.9695,9.3667,-11.8373,0.150,PERP_PARK,-1
21.0691,9.3324,-11.7438,0.150,PERP_PARK,-1
21.1686,9.2985,-11.6502,0.150,PERP_PARK,-1
21.2681,9.2651,-11.5564,0.150,PERP_PARK,-1
21.3677,9.2319,-11.4626,0.150,PERP_PARK,-1
21.4673,9.1986,-11.3687,0.150,PERP_PARK,-1
21.5669,9.1655,-11.2748,0.150,PERP_PARK,-1
21.6664,9.1324,-11.1809,0.150,PERP_PARK,-1
21.7660,9.0990,-11.0871,0.150,PERP_PARK,-1
21.8656,9.0654,-10.9934,0.150,PERP_PARK,-1
21.9651,9.0323,-10.8995,0.150,PERP_PARK,-1
22.0647,9.0004,-10.8052,0.150,PERP_PARK,-1
22.1642,8.9704,-10.7103,0.150,PERP_PARK,-1
22.2638,8.9433,-10.6144,0.150,PERP_PARK,-1
22.3633,8.9207,-10.5175,0.150,PERP_PARK,-1
22.4629,8.9043,-10.4193,0.150,PERP_PARK,-1
22.5624,8.8939,-10.3203,0.150,PERP_PARK,-1
22.6620,8.8889,-10.2209,0.150,PERP_PARK,-1
22.7615,8.8890,-10.1213,0.150,PERP_PARK,-1
22.8611,8.8937,-10.0219,0.150,PERP_PARK,-1
22.9607,8.9036,-9.9228,0.150,PERP_PARK,-1
23.0602,8.9189,-9.8244,0.150,PERP_PARK,-1
23.1598,8.9391,-9.7269,0.150,PERP_PARK,-1
23.2593,8.9629,-9.6303,0.150,PERP_PARK,-1
23.3589,8.9900,-9.5345,0.150,PERP_PARK,-1
23.4585,9.0202,-9.4396,0.150,PERP_PARK,-1
23.5580,9.0533,-9.3458,0.150,PERP_PARK,-1
23.6576,9.0892,-9.2528,0.150,PERP_PARK,-1
23.7572,9.1269,-9.1607,0.150,PERP_PARK,-1
23.8567,9.1660,-9.0691,0.150,PERP_PARK,-1
23.9563,9.2061,-8.9780,0.150,PERP_PARK,-1
24.0558,9.2470,-8.8872,0.150,PERP_PARK,-1
24.1553,9.2882,-8.7967,0.150,PERP_PARK,-1
24.2549,9.3296,-8.7061,0.150,PERP_PARK,-1
24.3545,9.3707,-8.6155,0.150,PERP_PARK,-1
24.4541,9.4113,-8.5245,0.150,PERP_PARK,-1
24.5536,9.4511,-8.4332,0.150,PERP_PARK,-1
24.6531,9.4900,-8.3416,0.150,PERP_PARK,-1
24.7527,9.5284,-8.2498,0.150,PERP_PARK,-1
24.8523,9.5666,-8.1578,0.150,PERP_PARK,-1
24.9518,9.6051,-8.0660,0.150,PERP_PARK,-1
25.0514,9.6443,-7.9744,0.150,PERP_PARK,-1
25.1510,9.6846,-7.8834,0.150,PERP_PARK,-1
25.2505,9.7264,-7.7931,0.150,PERP_PARK,-1
25.3501,9.7704,-7.7038,0.150,PERP_PARK,-1
25.4497,9.8173,-7.6159,0.150,PERP_PARK,-1
25.5492,9.8674,-7.5298,0.150,PERP_PARK,-1
25.6488,9.9207,-7.4458,0.150,PERP_PARK,-1
25.7483,9.9780,-7.3644,0.150,PERP_PARK,-1
25.8479,10.0394,-7.2860,0.150,PERP_PARK,-1
25.9474,10.1048,-7.2110,0.150,PERP_PARK,-1
26.0470,10.1738,-7.1391,0.150,PERP_PARK,-1
26.1466,10.2458,-7.0704,0.150,PERP_PARK,-1
26.2462,10.3203,-7.0043,0.150,PERP_PARK,-1
26.3457,10.3969,-6.9408,0.150,PERP_PARK,-1
26.4452,10.4756,-6.8798,0.150,PERP_PARK,-1
26.5448,10.5560,-6.8212,0.150,PERP_PARK,-1
26.6443,10.6379,-6.7645,0.150,PERP_PARK,-1
26.7440,10.7209,-6.7093,0.150,PERP_PARK,-1
26.8435,10.8045,-6.6555,0.150,PERP_PARK,-1
26.9430,10.8890,-6.6028,0.150,PERP_PARK,-1
27.0426,10.9741,-6.5512,0.150,PERP_PARK,-1
27.1421,11.0598,-6.5006,0.150,PERP_PARK,-1
27.2418,11.1460,-6.4505,0.150,PERP_PARK,-1
27.3413,11.2324,-6.4011,0.150,PERP_PARK,-1
27.4408,11.3190,-6.3521,0.150,PERP_PARK,-1
27.5404,11.4058,-6.3033,0.150,PERP_PARK,-1
27.6400,11.4927,-6.2547,0.150,PERP_PARK,-1
27.7395,11.5796,-6.2060,0.150,PERP_PARK,-1
27.8391,11.6664,-6.1572,0.150,PERP_PARK,-1
27.9386,11.7530,-6.1082,0.150,PERP_PARK,-1
28.0383,11.8395,-6.0587,0.150,PERP_PARK,-1
