s_m,x_m,y_m,target_speed_mps,mission,direction
9.1825,-26.9942,19.0900,0.300,PERP_PARK,1
9.2824,-27.0588,19.1663,0.300,PERP_PARK,1
9.3824,-27.1234,19.2426,0.300,PERP_PARK,1
9.4823,-27.1879,19.3190,0.300,PERP_PARK,1
9.5824,-27.2526,19.3952,0.300,PERP_PARK,1
9.6823,-27.3172,19.4716,0.300,PERP_PARK,1
9.7823,-27.3818,19.5478,0.300,PERP_PARK,1
9.8823,-27.4464,19.6242,0.300,PERP_PARK,1
9.9823,-27.5110,19.7005,0.300,PERP_PARK,1
10.0822,-27.5756,19.7768,0.300,PERP_PARK,1
10.1823,-27.6402,19.8532,0.300,PERP_PARK,1
10.2822,-27.7048,19.9294,0.300,PERP_PARK,1
10.3822,-27.7693,20.0058,0.300,PERP_PARK,1
10.4822,-27.8339,20.0821,0.300,PERP_PARK,1
10.5822,-27.8985,20.1585,0.300,PERP_PARK,1
10.6822,-27.9631,20.2348,0.300,PERP_PARK,1
10.7822,-28.0276,20.3112,0.300,PERP_PARK,1
10.8822,-28.0921,20.3876,0.300,PERP_PARK,1
10.9821,-28.1566,20.4639,0.300,PERP_PARK,1
11.0821,-28.2211,20.5404,0.300,PERP_PARK,1
11.1821,-28.2856,20.6168,0.300,PERP_PARK,1
11.2820,-28.3499,20.6932,0.300,PERP_PARK,1
11.3820,-28.4144,20.7697,0.300,PERP_PARK,1
11.4820,-28.4788,20.8461,0.300,PERP_PARK,1
11.5821,-28.5432,20.9227,0.300,PERP_PARK,1
11.6820,-28.6076,20.9992,0.300,PERP_PARK,1
11.7820,-28.6719,21.0757,0.300,PERP_PARK,1
11.8820,-28.7362,21.1524,0.300,PERP_PARK,1
11.9819,-28.8003,21.2290,0.300,PERP_PARK,1
12.0820,-28.8646,21.3056,0.300,PERP_PARK,1
12.1819,-28.9288,21.3822,0.300,PERP_PARK,1
12.2819,-28.9929,21.4589,0.300,PERP_PARK,1
12.3819,-29.0570,21.5356,0.300,PERP_PARK,1
12.4819,-29.1211,21.6124,0.300,PERP_PARK,1
12.5819,-29.1852,21.6892,0.300,PERP_PARK,1
12.6818,-29.2491,21.7660,0.300,PERP_PARK,1
12.7819,-29.3131,21.8429,0.300,PERP_PARK,1
12.8818,-29.3770,21.9198,0.300,PERP_PARK,1
12.9817,-29.4408,21.9966,0.300,PERP_PARK,1
13.0818,-29.5046,22.0737,0.300,PERP_PARK,1
13.1817,-29.5684,22.1506,0.300,PERP_PARK,1
13.2817,-29.6321,22.2278,0.300,PERP_PARK,1
13.3817,-29.6958,22.3049,0.300,PERP_PARK,1
13.4817,-29.7594,22.3820,0.300,PERP_PARK,1
13.5817,-29.8229,22.4592,0.300,PERP_PARK,1
13.6817,-29.8864,22.5364,0.300,PERP_PARK,1
13.7816,-29.9499,22.6137,0.300,PERP_PARK,1
13.8816,-30.0132,22.6910,0.300,PERP_PARK,1
13.9816,-30.0766,22.7684,0.300,PERP_PARK,1
14.0816,-30.1397,22.8458,0.300,PERP_PARK,1
14.1816,-30.2030,22.9234,0.300,PERP_PARK,1
14.2815,-30.2661,23.0009,0.300,PERP_PARK,1
14.3816,-30.3291,23.0785,0.300,PERP_PARK,1
14.4816,-30.3921,23.1562,0.300,PERP_PARK,1
14.5815,-30.4550,23.2339,0.300,PERP_PARK,1
14.6815,-30.5178,23.3117,0.300,PERP_PARK,1
14.7815,-30.5805,23.3895,0.300,PERP_PARK,1
14.8815,-30.6432,23.4674,0.300,PERP_PARK,1
14.9815,-30.7058,23.5454,0.300,PERP_PARK,1
15.0814,-30.7683,23.6234,0.300,PERP_PARK,1
15.1814,-30.8308,23.7015,0.300,PERP_PARK,1
15.2814,-30.8930,23.7797,0.300,PERP_PARK,1
15.3814,-30.9553,23.8580,0.300,PERP_PARK,1
15.4814,-31.0175,23.9362,0.300,PERP_PARK,1
15.5813,-31.0796,24.0146,0.300,PERP_PARK,1
15.6813,-31.1414,24.0931,0.300,PERP_PARK,1
15.7813,-31.2033,24.1716,0.300,PERP_PARK,1
15.8813,-31.2651,24.2503,0.300,PERP_PARK,1
15.9813,-31.3268,24.3290,0.300,PERP_PARK,1
16.0813,-31.3884,24.4077,0.300,PERP_PARK,1
16.1812,-31.4499,24.4866,0.300,PERP_PARK,1
16.2812,-31.5112,24.5656,0.300,PERP_PARK,1
16.3812,-31.5724,24.6445,0.300,PERP_PARK,1
16.4812,-31.6336,24.7237,0.300,PERP_PARK,1
16.5812,-31.6946,24.8029,0.300,PERP_PARK,1
16.6811,-31.7555,24.8821,0.300,PERP_PARK,1
16.7812,-31.8164,24.9616,0.300,PERP_PARK,1
16.8811,-31.8770,25.0410,0.300,PERP_PARK,1
16.9811,-31.9376,25.1205,0.300,PERP_PARK,1
17.0811,-31.9980,25.2002,0.300,PERP_PARK,1
17.1811,-32.0584,25.2798,0.300,PERP_PARK,1
17.2810,-32.1187,25.3596,0.300,PERP_PARK,1
17.3810,-32.1788,25.4395,0.300,PERP_PARK,1
17.4810,-32.2389,25.5194,0.300,PERP_PARK,1
17.5810,-32.2989,25.5994,0.300,PERP_PARK,1
17.6810,-32.3588,25.6795,0.300,PERP_PARK,1
17.7810,-32.4187,25.7596,0.300,PERP_PARK,1
17.8810,-32.4784,25.8398,0.300,PERP_PARK,1
17.9809,-32.5381,25.9200,0.300,PERP_PARK,1
18.0809,-32.5977,26.0002,0.300,PERP_PARK,1
18.1809,-32.6572,26.0805,0.300,PERP_PARK,1
18.2809,-32.7169,26.1608,0.300,PERP_PARK,1
18.3809,-32.7764,26.2411,0.300,PERP_PARK,-1
18.4804,-32.7448,26.1467,0.300,PERP_PARK,-1
18.5800,-32.7115,26.0528,0.300,PERP_PARK,-1
18.6795,-32.6754,25.9601,0.300,PERP_PARK,-1
18.7791,-32.6364,25.8685,0.300,PERP_PARK,-1
18.8787,-32.5954,25.7777,0.300,PERP_PARK,-1
18.9782,-32.5525,25.6879,0.300,PERP_PARK,-1
19.0778,-32.5076,25.5991,0.300,PERP_PARK,-1
19.1773,-32.4612,25.5110,0.300,PERP_PARK,-1
19.2769,-32.4139,25.4234,0.300,PERP_PARK,-1
19.3765,-32.3658,25.3362,0.300,PERP_PARK,-1
19.4760,-32.3170,25.2494,0.300,PERP_PARK,-1
19.5756,-32.2679,25.1628,0.300,PERP_PARK,-1
19.6751,-32.2186,25.0763,0.300,PERP_PARK,-1
19.7748,-32.1694,24.9897,0.300,PERP_PARK,-1
19.8743,-32.1206,24.9030,0.300,PERP_PARK,-1
19.9738,-32.0721,24.8160,0.300,PERP_PARK,-1
20.0734,-32.0245,24.7286,0.300,PERP_PARK,-1
20.1729,-31.9778,24.6407,0.300,PERP_PARK,-1
20.2726,-31.9324,24.5520,0.300,PERP_PARK,-1
20.3721,-31.8880,24.4629,0.300,PERP_PARK,-1
20.4716,-31.8446,24.3733,0.300,PERP_PARK,-1
20.5712,-31.8021,24.2833,0.300,PERP_PARK,-1
20.6708,-31.7603,24.1928,0.300,PERP_PARK,-1
20.7703,-31.7195,24.1021,0.300,PERP_PARK,-1
20.8699,-31.6793,24.0110,0.300,PERP_PARK,-1
20.9695,-31.6397,23.9196,0.300,PERP_PARK,-1
21.0691,-31.6005,23.8281,0.300,PERP_PARK,-1
21.1686,-31.5617,23.7364,0.300,PERP_PARK,-1
21.2681,-31.5233,23.6446,0.300,PERP_PARK,-1
21.3677,-31.4851,23.5526,0.300,PERP_PARK,-1
21.4673,-31.4470,23.4606,0.300,PERP_PARK,-1
21.5669,-31.4089,23.3686,0.300,PERP_PARK,-1
21.6664,-31.3708,23.2767,0.300,PERP_PARK,-1
21.7660,-31.3325,23.1847,0.300,PERP_PARK,-1
21.8656,-31.2940,23.0929,0.300,PERP_PARK,-1
21.9651,-31.2559,23.0010,0.300,PERP_PARK,-1
22.0647,-31.2191,22.9085,0.300,PERP_PARK,-1
22.1642,-31.1841,22.8152,0.300,PERP_PARK,-1
22.2638,-31.1519,22.7210,0.300,PERP_PARK,-1
22.3633,-31.1243,22.6254,0.300,PERP_PARK,-1
22.4629,-31.1026,22.5282,0.300,PERP_PARK,-1
22.5624,-31.0870,22.4299,0.300,PERP_PARK,-1
22.6620,-31.0767,22.3309,0.300,PERP_PARK,-1
22.7615,-31.0716,22.2315,0.300,PERP_PARK,-1
22.8611,-31.0710,22.1319,0.300,PERP_PARK,-1
22.9607,-31.0755,22.0325,0.300,PERP_PARK,-1
23.0602,-31.0856,21.9334,0.300,PERP_PARK,-1
23.1598,-31.1006,21.8350,0.300,PERP_PARK,-1
23.2593,-31.1193,21.7372,0.300,PERP_PARK,-1
23.3589,-31.1412,21.6401,0.300,PERP_PARK,-1
23.4585,-31.1664,21.5438,0.300,PERP_PARK,-1
23.5580,-31.1944,21.4483,0.300,PERP_PARK,-1
23.6576,-31.2253,21.3535,0.300,PERP_PARK,-1
23.7572,-31.2581,21.2596,0.300,PERP_PARK,-1
23.8567,-31.2923,21.1661,0.300,PERP_PARK,-1
23.9563,-31.3275,21.0729,0.300,PERP_PARK,-1
24.0558,-31.3634,20.9801,0.300,PERP_PARK,-1
24.1553,-31.3999,20.8875,0.300,PERP_PARK,-1
24.2549,-31.4364,20.7948,0.300,PERP_PARK,-1
24.3545,-31.4726,20.7021,0.300,PERP_PARK,-1
24.4541,-31.5083,20.6092,0.300,PERP_PARK,-1
24.5536,-31.5431,20.5159,0.300,PERP_PARK,-1
24.6531,-31.5772,20.4224,0.300,PERP_PARK,-1
24.7527,-31.6106,20.3286,0.300,PERP_PARK,-1
24.8523,-31.6438,20.2347,0.300,PERP_PARK,-1
24.9518,-31.6774,20.1410,0.300,PERP_PARK,-1
25.0514,-31.7117,20.0475,0.300,PERP_PARK,-1
25.1510,-31.7471,19.9544,0.300,PERP_PARK,-1
25.2505,-31.7841,19.8620,0.300,PERP_PARK,-1
25.3501,-31.8233,19.7705,0.300,PERP_PARK,-1
25.4497,-31.8655,19.6803,0.300,PERP_PARK,-1
25.5492,-31.9109,19.5917,0.300,PERP_PARK,-1
25.6488,-31.9597,19.5049,0.300,PERP_PARK,-1
25.7483,-32.0125,19.4206,0.300,PERP_PARK,-1
25.8479,-32.0697,19.3390,0.300,PERP_PARK,-1
25.9474,-32.1310,19.2607,0.300,PERP_PARK,-1
26.0470,-32.1961,19.1853,0.300,PERP_PARK,-1
26.1466,-32.2644,19.1127,0.300,PERP_PARK,-1
26.2462,-32.3352,19.0428,0.300,PERP_PARK,-1
26.3457,-32.4083,18.9753,0.300,PERP_PARK,-1
26.4452,-32.4837,18.9103,0.300,PERP_PARK,-1
26.5448,-32.5609,18.8475,0.300,PERP_PARK,-1
26.6443,-32.6396,18.7865,0.300,PERP_PARK,-1
26.7440,-32.7196,18.7270,0.300,PERP_PARK,-1
26.8435,-32.8003,18.6688,0.300,PERP_PARK,-1
26.9430,-32.8818,18.6117,0.300,PERP_PARK,-1
27.0426,-32.9641,18.5556,0.300,PERP_PARK,-1
27.1421,-33.0470,18.5005,0.300,PERP_PARK,-1
27.2418,-33.1304,18.4460,0.300,PERP_PARK,-1
27.3413,-33.2140,18.3920,0.300,PERP_PARK,-1
27.4408,-33.2979,18.3385,0.300,PERP_PARK,-1
27.5404,-33.3820,18.2851,0.300,PERP_PARK,-1
27.6400,-33.4662,18.2320,0.300,PERP_PARK,-1
27.7395,-33.5503,18.1788,0.300,PERP_PARK,-1
27.8391,-33.6344,18.1255,0.300,PERP_PARK,-1
27.9386,-33.7183,18.0719,0.300,PERP_PARK,-1
28.0383,-33.8021,18.0179,0.300,PERP_PARK,-1
28.1377,-33.8853,17.9634,0.300,PERP_PARK,-1
28.2373,-33.9680,17.9079,0.300,PERP_PARK,-1
28.3369,-34.0501,17.8516,0.300,PERP_PARK,-1
28.4365,-34.1315,17.7942,0.300,PERP_PARK,-1
28.5360,-34.2120,17.7357,0.300,PERP_PARK,-1
28.6357,-34.2915,17.6757,0.300,PERP_PARK,-1
28.7352,-34.3703,17.6148,0.300,PERP_PARK,1
28.8351,-34.2818,17.6615,0.300,PERP_PARK,1
28.9351,-34.1935,17.7082,0.300,PERP_PARK,1
29.0351,-34.1051,17.7550,0.300,PERP_PARK,1
29.1351,-34.0168,17.8019,0.300,PERP_PARK,1
29.2351,-33.9285,17.8489,0.300,PERP_PARK,1
29.3351,-33.8403,17.8960,0.300,PERP_PARK,1
29.4350,-33.7522,17.9431,0.300,PERP_PARK,1
29.5350,-33.6641,17.9904,0.300,PERP_PARK,1
29.6350,-33.5761,18.0378,0.300,PERP_PARK,1
29.7349,-33.4881,18.0852,0.300,PERP_PARK,1
29.8349,-33.4001,18.1325,0.300,PERP_PARK,1
29.9349,-33.3119,18.1799,0.300,PERP_PARK,1
30.0348,-33.2239,18.2271,0.300,PERP_PARK,1
30.1348,-33.1357,18.2742,0.300,PERP_PARK,1
30.2348,-33.0474,18.3211,0.300,PERP_PARK,1
30.3347,-32.9590,18.3677,0.300,PERP_PARK,1
30.4347,-32.8704,18.4141,0.300,PERP_PARK,1
30.5347,-32.7816,18.4600,0.300,PERP_PARK,1
30.6348,-32.6924,18.5055,0.300,PERP_PARK,1
30.7346,-32.6032,18.5504,0.300,PERP_PARK,1
30.8347,-32.5136,18.5948,0.300,PERP_PARK,1
30.9346,-32.4237,18.6384,0.300,PERP_PARK,1
31.0346,-32.3334,18.6814,0.300,PERP_PARK,1
31.1346,-32.2427,18.7235,0.300,PERP_PARK,1
31.2346,-32.1517,18.7648,0.300,PERP_PARK,1
31.3346,-32.0601,18.8051,0.300,PERP_PARK,1
31.4345,-31.9681,18.8443,0.300,PERP_PARK,1
31.5345,-31.8758,18.8823,0.300,PERP_PARK,1
31.6345,-31.7828,18.9192,0.300,PERP_PARK,1
31.7344,-31.6894,18.9546,0.300,PERP_PARK,1
31.8344,-31.5954,18.9888,0.300,PERP_PARK,1
31.9343,-31.5009,19.0213,0.300,PERP_PARK,1
32.0343,-31.4058,19.0522,0.300,PERP_PARK,1
32.1343,-31.3102,19.0815,0.300,PERP_PARK,1
32.2343,-31.2140,19.1088,0.300,PERP_PARK,1
32.3343,-31.1173,19.1342,0.300,PERP_PARK,1
32.4343,-31.0201,19.1576,0.300,PERP_PARK,1
32.5342,-30.9224,19.1787,0.300,PERP_PARK,1
32.6342,-30.8242,19.1975,0.300,PERP_PARK,1
32.7341,-30.7256,19.2139,0.300,PERP_PARK,1
32.8341,-30.6266,19.2278,0.300,PERP_PARK,1
32.9341,-30.5272,19.2392,0.300,PERP_PARK,1
33.0341,-30.4277,19.2477,0.300,PERP_PARK,1
33.1341,-30.3278,19.2534,0.300,PERP_PARK,1
33.2341,-30.2279,19.2562,0.300,PERP_PARK,1
33.3340,-30.1279,19.2561,0.300,PERP_PARK,1
33.4340,-30.0280,19.2528,0.300,PERP_PARK,1
33.5340,-29.9282,19.2466,0.300,PERP_PARK,1
33.6339,-29.8287,19.2371,0.300,PERP_PARK,1
33.7339,-29.7295,19.2245,0.300,PERP_PARK,1
33.8338,-29.6308,19.2089,0.300,PERP_PARK,1
33.9338,-29.5327,19.1901,0.300,PERP_PARK,1
34.0338,-29.4351,19.1681,0.300,PERP_PARK,1
34.1338,-29.3382,19.1432,0.300,PERP_PARK,1
34.2337,-29.2423,19.1152,0.300,PERP_PARK,1
34.3337,-29.1472,19.0844,0.300,PERP_PARK,1
34.4337,-29.0531,19.0507,0.300,PERP_PARK,1
34.5337,-28.9600,19.0143,0.300,PERP_PARK,1
34.6336,-28.8680,18.9752,0.300,PERP_PARK,1
34.7336,-28.7771,18.9334,0.300,PERP_PARK,1
34.8336,-28.6875,18.8891,0.300,PERP_PARK,1
34.9335,-28.5992,18.8423,0.300,PERP_PARK,1
35.0335,-28.5121,18.7932,0.300,PERP_PARK,1
35.1335,-28.4264,18.7418,0.300,PERP_PARK,1
35.2334,-28.3421,18.6880,0.300,PERP_PARK,1
35.3334,-28.2591,18.6323,0.300,PERP_PARK,1
35.4334,-28.1776,18.5744,0.300,PERP_PARK,1
35.5334,-28.0976,18.5144,0.300,PERP_PARK,1
35.6334,-28.0190,18.4526,0.300,PERP_PARK,1
35.7333,-27.9419,18.3890,0.300,PERP_PARK,1
35.8333,-27.8663,18.3236,0.300,PERP_PARK,1
35.9333,-27.7921,18.2565,0.300,PERP_PARK,1
36.0332,-27.7195,18.1879,0.300,PERP_PARK,1
36.1332,-27.6482,18.1177,0.300,PERP_PARK,1
36.2331,-27.5784,18.0462,0.300,PERP_PARK,1
36.3332,-27.5099,17.9733,0.300,PERP_PARK,1
36.4331,-27.4429,17.8992,0.300,PERP_PARK,1
36.5331,-27.3771,17.8239,0.300,PERP_PARK,1
36.6331,-27.3128,17.7474,0.300,PERP_PARK,1
36.7330,-27.2495,17.6700,0.300,PERP_PARK,1
36.8331,-27.1875,17.5915,0.300,PERP_PARK,1
36.9330,-27.1266,17.5123,0.300,PERP_PARK,1
37.0329,-27.0667,17.4323,0.300,PERP_PARK,1
37.1330,-27.0074,17.3517,0.300,PERP_PARK,1
37.2329,-26.9489,17.2707,0.300,PERP_PARK,1
37.3329,-26.8906,17.1895,0.300,PERP_PARK,1
37.4328,-26.8324,17.1082,0.300,PERP_PARK,1
37.5329,-26.7739,17.0271,0.300,PERP_PARK,1
37.6329,-26.7149,16.9463,0.300,PERP_PARK,1
37.7328,-26.6551,16.8663,0.300,PERP_PARK,1
37.8327,-26.5942,16.7870,0.300,PERP_PARK,1
37.9327,-26.5322,16.7086,0.300,PERP_PARK,1
38.0327,-26.4689,16.6312,0.300,PERP_PARK,1
38.1327,-26.4044,16.5548,0.300,PERP_PARK,1
38.2327,-26.3387,16.4794,0.300,PERP_PARK,1
38.3326,-26.2720,16.4049,0.300,PERP_PARK,1
38.4326,-26.2044,16.3313,0.300,PERP_PARK,1
38.5326,-26.1360,16.2584,0.300,PERP_PARK,1
38.6326,-26.0670,16.1860,0.300,PERP_PARK,1
